TestSat,Busek_BHT_200_largetank,FuelMass   TestSat,ElapsedDays       TestSat,Earth,RadApo      TestSat,Earth,RadPer      TestSat,Earth,SMA         TestSat,Earth,ECC         TestSat,TotalMass         orbit_height              target_mass               exz                       Abbruch                   ;;;;;;;;;;
8,584760088;105,580427;6825,09998;6557,259073;6691,179527;0,020014476;102,5847601;1200;50;0,1;1
8,270204129;166,4656706;7158,452016;6557,660724;6858,05637;0,043801863;102,2702041;1200;50;0,125;1
8,270204129;166,4656706;7158,452016;6557,660724;6858,05637;0,043801863;102,2702041;1200;50;0,15;1
8,618153228;97,42944411;7019,908036;6557,826823;6788,867429;0,034032275;102,6181532;1200;50;0,175;1
8,618153228;97,42944411;7019,908036;6557,826823;6788,867429;0,034032275;102,6181532;1200;50;0,2;1
8,564976532;125,91778;6636,801781;6555,347228;6596,074504;0,006174472;102,5649765;1200;50;0,225;1
8,564976532;125,91778;6636,801781;6555,347228;6596,074504;0,006174472;102,5649765;1200;50;0,25;1
8,043098465;187,5804295;7124,108002;6557,854391;6840,981197;0,041386871;102,0430985;1200;50;0,275;1
8,043098465;187,5804295;7124,108002;6557,854391;6840,981197;0,041386871;102,0430985;1200;50;0,3;1
8,226821881;165,4410006;7238,997491;6557,754315;6898,375903;0,04937707;102,2268219;1400;50;0,025;1
8,226821881;165,4410006;7238,997491;6557,754315;6898,375903;0,04937707;102,2268219;1400;50;0,05;1
8,433769302;138,8883931;6637,979441;6551,664533;6594,821987;0,006544142;102,4337693;1400;50;0,075;1
8,433769302;138,8883931;6637,979441;6551,664533;6594,821987;0,006544142;102,4337693;1400;50;0,1;1
7,682906287;213,693303;7370,344301;6557,563571;6963,953936;0,058356268;101,6829063;1400;50;0,125;1
7,682906287;213,693303;7370,344301;6557,563571;6963,953936;0,058356268;101,6829063;1400;50;0,15;1
7,660579734;216,307578;7340,39345;6557,599044;6948,996247;0,056324279;101,6605797;1400;50;0,175;1
8,475815438;105,456798;7189,908838;6557,878687;6873,893763;0,045973227;102,4758154;1400;50;0,2;1
8,454904754;111,7215163;7008,24293;6557,817296;6783,030113;0,033202391;102,4549048;1400;50;0,225;1
8,333613434;157,6384443;6801,623185;6556,798686;6679,210936;0,018327352;102,3336134;1400;50;0,25;1
8,096712324;176,022957;7510,289351;6557,852602;7034,070977;0,067701673;102,0967123;1400;50;0,275;1
7,858714173;196,5105729;7471,459594;6557,481892;7014,470743;0,065149441;101,8587142;1400;50;0,3;1
