TestSat.Earth.ECC         TestSat.Earth.RadApo      TestSat.Earth.RadPer      TestSat.Earth.SMA         
0.3000000000000005,12587.71428571431,6778.000000000006,9682.857142857158
0.3250000000000001,13304.96296296296,6777.999999999996,10041.48148148148
0.2999999999999991,12959.14285714288,6978.000000000026,9968.571428571453
0.3249999999999991,13697.55555555552,6977.999999999997,10337.77777777776
0.2999999999999999,13330.57142857142,7177.999999999996,10254.28571428571
0.325,14090.14814814815,7178.000000000001,10634.07407407408
0.2999999999999998,13701.99999999997,7377.999999999986,10539.99999999998
0.3250000000000003,14482.74074074075,7378.000000000001,10930.37037037038
0.3000000000000005,14073.42857142859,7577.999999999999,10825.71428571429
0.3249999999999998,14875.33333333333,7578.000000000001,11226.66666666667
0.2999999999999998,14444.85714285715,7778.000000000006,11111.42857142858
0.3250000000000016,15267.92592592597,7777.999999999994,11522.96296296298
