TestSat.Earth.ECC         TestSat.Earth.RadApo      TestSat.Earth.RadPer      TestSat.Earth.SMA         
0.3000000000000004,12587.7142857143,6778.000000000002,9682.857142857152
0.3249999999999997,13304.96296296298,6778.000000000014,10041.4814814815
0.3000000000000004,12959.14285714287,6978.000000000002,9968.571428571437
0.3250000000000004,13697.55555555558,6978.000000000005,10337.77777777779
0.3000000000000004,13330.57142857144,7177.999999999998,10254.28571428572
0.3250000000000003,14090.14814814815,7177.999999999997,10634.07407407408
0.300000000000001,13702,7377.999999999983,10539.99999999999
0.3250000000000005,14482.74074074076,7377.999999999999,10930.37037037038
0.2999999999999995,14073.42857142857,7578.000000000008,10825.71428571429
0.3249999999999995,14875.33333333334,7578.00000000001,11226.66666666667
0.3000000000000002,14444.85714285714,7777.999999999996,11111.42857142857
0.3249999999999997,15267.92592592592,7778.000000000004,11522.96296296296
